ID:43	of_reactor	R_flame
ID:43	has_author	Author 90
ID:43	of_year	Y_2009
ID:43	of_target	T_C5H6
ID:43	has_similarity	S_0.5
ID:43	has_uncertainty	U_0.5
ID:44	of_type	TY_outlet concentration measurement
ID:44	of_reactor	R_shock tube
ID:44	has_author	Author 86
ID:44	of_year	Y_1974
ID:44	of_target	T_C6H6
ID:44	has_similarity	S_0.4
ID:44	has_uncertainty	U_0.4
ID:45	of_type	TY_ignition delay measurement
ID:45	of_reactor	R_rapid compression machine
ID:45	has_author	Author 81
ID:45	of_year	Y_2008
ID:45	of_target	T_H2S
ID:45	has_similarity	S_1.0
ID:45	has_uncertainty	U_1.0
ID:46	of_type	TY_outlet concentration measurement
ID:46	of_reactor	R_flow reactor
ID:46	has_author	Author 79
ID:46	of_year	Y_1984
ID:46	of_target	T_CH3
ID:46	has_similarity	S_0.9
ID:46	has_uncertainty	U_0.9
ID:47	of_type	TY_concentration time profile measurement
ID:47	of_reactor	R_flow reactor
ID:47	has_author	Author 40
ID:47	of_year	Y_1975
ID:47	of_target	T_H2
ID:47	has_similarity	S_0.6
ID:47	has_uncertainty	U_0.6
ID:48	of_type	TY_jet stirred reactor measurement
ID:48	of_reactor	R_flow reactor
ID:48	has_author	Author 66
ID:48	of_year	Y_2015
ID:48	of_target	T_C5H6
ID:48	has_similarity	S_0.2
ID:48	has_uncertainty	U_0.2
ID:49	of_type	TY_jet stirred reactor measurement
ID:49	of_reactor	R_stirred reactor
ID:49	has_author	Author 44
ID:49	of_year	Y_1973
ID:49	of_target	T_C7H8
ID:49	has_similarity	S_0.4
ID:49	has_uncertainty	U_0.4
ID:50	of_type	TY_laminar burning velocity measurement
ID:50	of_reactor	R_flame
ID:50	has_author	Author 16
ID:50	of_year	Y_1992
ID:50	of_target	T_NH3
ID:50	has_similarity	S_0.6
ID:50	has_uncertainty	U_0.6
ID:51	of_type	TY_ignition delay measurement
ID:51	of_reactor	R_rapid compression machine
ID:51	has_author	Author 83
ID:51	of_year	Y_1962
ID:51	of_target	T_H2
ID:51	has_similarity	S_0.8
ID:51	has_uncertainty	U_0.8
ID:52	of_type	TY_outlet concentration measurement
ID:52	of_reactor	R_shock tube
ID:52	has_author	Author 3
ID:52	of_year	Y_2020
ID:52	of_target	T_H2
ID:52	has_similarity	S_0.2
ID:52	has_uncertainty	U_0.2
ID:53	of_type	TY_ignition delay measurement
ID:53	of_reactor	R_rapid compression machine
ID:53	has_author	Author 54
ID:53	of_year	Y_2030
ID:53	of_target	T_CH3
ID:53	has_similarity	S_1.0
ID:53	has_uncertainty	U_1.0
ID:54	of_type	TY_ignition delay measurement
ID:54	of_reactor	R_rapid compression machine
ID:54	has_author	Author 39
ID:54	of_year	Y_1960
ID:54	of_target	T_H2S
ID:54	has_similarity	S_0.7
ID:54	has_uncertainty	U_0.7
ID:55	of_type	TY_concentration time profile measurement
ID:55	of_reactor	R_shock tube
ID:55	has_author	Author 35
ID:55	of_year	Y_1996
ID:55	of_target	T_C6H6
ID:55	has_similarity	S_0.8
ID:55	has_uncertainty	U_0.8
ID:56	of_type	TY_jet stirred reactor measurement
ID:56	of_reactor	R_shock tube
ID:56	has_author	Author 40
ID:56	of_year	Y_1978
ID:56	of_target	T_H2S
ID:56	has_similarity	S_0.7
ID:56	has_uncertainty	U_0.7
ID:57	of_type	TY_ignition delay measurement
ID:57	of_reactor	R_shock tube
ID:57	has_author	Author 80
ID:57	of_year	Y_2023
ID:57	of_target	T_C6H6
ID:57	has_similarity	S_0.3
ID:57	has_uncertainty	U_0.3
ID:58	of_type	TY_jet stirred reactor measurement
ID:58	of_reactor	R_shock tube
ID:58	has_author	Author 67
ID:58	of_year	Y_2013
ID:58	of_target	T_H20
ID:58	has_similarity	S_0.1
ID:58	has_uncertainty	U_0.1
ID:59	of_type	TY_concentration time profile measurement
ID:59	of_reactor	R_flow reactor
ID:59	has_author	Author 44
ID:59	of_year	Y_1970
ID:59	of_target	T_H20
ID:59	has_similarity	S_0.5
ID:59	has_uncertainty	U_0.5
ID:60	of_type	TY_ignition delay measurement
ID:60	of_reactor	R_shock tube
ID:60	has_author	Author 71
ID:60	of_year	Y_1990
ID:60	of_target	T_NH3
ID:60	has_similarity	S_0.3
ID:60	has_uncertainty	U_0.3
ID:61	of_type	TY_ignition delay measurement
ID:61	of_reactor	R_shock tube
ID:61	has_author	Author 20
ID:61	of_year	Y_2013
ID:61	of_target	T_CO2
ID:61	has_similarity	S_0.2
ID:61	has_uncertainty	U_0.2
ID:62	of_type	TY_concentration time profile measurement
ID:62	of_reactor	R_flow reactor
ID:62	has_author	Author 24
ID:62	of_year	Y_1980
ID:62	of_target	T_H2
ID:62	has_similarity	S_0.2
ID:62	has_uncertainty	U_0.2
ID:63	of_type	TY_ignition delay measurement
ID:63	of_reactor	R_rapid compression machine
ID:63	has_author	Author 49
ID:63	of_year	Y_2011
ID:63	of_target	T_CO2
ID:63	has_similarity	S_1.0
ID:63	has_uncertainty	U_1.0
ID:64	of_type	TY_outlet concentration measurement
ID:64	of_reactor	R_flow reactor
ID:64	has_author	Author 93
ID:64	of_year	Y_1970
ID:64	of_target	T_H2
ID:64	has_similarity	S_0.9
ID:64	has_uncertainty	U_0.9
ID:65	of_type	TY_burner stabilized flame speciation measurement
ID:65	of_reactor	R_flame
ID:65	has_author	Author 78
ID:65	of_year	Y_1999
ID:65	of_target	T_H2S
ID:65	has_similarity	S_0.2
ID:65	has_uncertainty	U_0.2
ID:66	of_type	TY_laminar burning velocity measurement
ID:66	of_reactor	R_flame
ID:66	has_author	Author 20
ID:66	of_year	Y_2011
ID:66	of_target	T_C0
ID:66	has_similarity	S_0.1
ID:66	has_uncertainty	U_0.1
ID:67	of_type	TY_burner stabilized flame speciation measurement
ID:67	of_reactor	R_flame
ID:67	has_author	Author 1
ID:67	of_year	Y_2001
ID:67	of_target	T_C6H6
ID:67	has_similarity	S_0.3
ID:67	has_uncertainty	U_0.3
ID:68	of_type	TY_burner stabilized flame speciation measurement
ID:68	of_reactor	R_flame
ID:68	has_author	Author 21
ID:68	of_year	Y_2017
ID:68	of_target	T_C7H8
ID:68	has_similarity	S_0.2
ID:68	has_uncertainty	U_0.2
ID:69	of_type	TY_laminar burning velocity measurement
ID:69	of_reactor	R_flame
ID:69	has_author	Author 79
ID:69	of_year	Y_1980
ID:69	of_target	T_H2S
ID:69	has_similarity	S_0.9
ID:69	has_uncertainty	U_0.9
ID:70	of_type	TY_laminar burning velocity measurement
ID:70	of_reactor	R_flame
ID:70	has_author	Author 33
ID:70	of_year	Y_2003
ID:70	of_target	T_CH3
ID:70	has_similarity	S_1.0
ID:70	has_uncertainty	U_1.0
ID:71	of_type	TY_outlet concentration measurement
ID:71	of_reactor	R_stirred reactor
ID:71	has_author	Author 26
ID:71	of_year	Y_1988
ID:71	of_target	T_C6H6
ID:71	has_similarity	S_0.7
ID:71	has_uncertainty	U_0.7
ID:72	of_type	TY_concentration time profile measurement
ID:72	of_reactor	R_stirred reactor
ID:72	has_author	Author 25
ID:72	of_year	Y_1952
ID:72	of_target	T_H2S
ID:72	has_similarity	S_0.6
ID:72	has_uncertainty	U_0.6
ID:73	of_type	TY_ignition delay measurement
ID:73	of_reactor	R_rapid compression machine
ID:73	has_author	Author 73
ID:73	of_year	Y_1970
ID:73	of_target	T_H20
ID:73	has_similarity	S_0.2
ID:73	has_uncertainty	U_0.2
ID:74	of_type	TY_ignition delay measurement
ID:74	of_reactor	R_rapid compression machine
ID:74	has_author	Author 61
ID:74	of_year	Y_2002
ID:74	of_target	T_H20
ID:74	has_similarity	S_0.6
ID:74	has_uncertainty	U_0.6
ID:75	of_type	TY_laminar burning velocity measurement
ID:75	of_reactor	R_flame
ID:75	has_author	Author 57
ID:75	of_year	Y_1993
ID:75	of_target	T_C7H8
ID:75	has_similarity	S_0.3
ID:75	has_uncertainty	U_0.3
ID:76	of_type	TY_burner stabilized flame speciation measurement
ID:76	of_reactor	R_flame
ID:76	has_author	Author 59
ID:76	of_year	Y_2001
ID:76	of_target	T_IDT
ID:76	has_similarity	S_0.1
ID:76	has_uncertainty	U_0.1
ID:77	of_type	TY_jet stirred reactor measurement
ID:77	of_reactor	R_flow reactor
ID:77	has_author	Author 47
ID:77	of_year	Y_2004
ID:77	of_target	T_CH3
ID:77	has_similarity	S_0.9
ID:77	has_uncertainty	U_0.9
ID:78	of_type	TY_jet stirred reactor measurement
ID:78	of_reactor	R_stirred reactor
ID:78	has_author	Author 6
ID:78	of_year	Y_1971
ID:78	of_target	T_CH4
ID:78	has_similarity	S_0.5
ID:78	has_uncertainty	U_0.5
ID:79	of_type	TY_outlet concentration measurement
ID:79	of_reactor	R_flow reactor
ID:79	has_author	Author 91
ID:79	of_year	Y_2016
ID:79	of_target	T_CH3
ID:79	has_similarity	S_0.8
ID:79	has_uncertainty	U_0.8
ID:80	of_type	TY_laminar burning velocity measurement
ID:80	of_reactor	R_flame
ID:80	has_author	Author 48
ID:80	of_year	Y_1992
ID:80	of_target	T_C7H8
ID:80	has_similarity	S_0.3
ID:80	has_uncertainty	U_0.3
ID:81	of_type	TY_concentration time profile measurement
ID:81	of_reactor	R_stirred reactor
ID:81	has_author	Author 28
ID:81	of_year	Y_1959
ID:81	of_target	T_C0
ID:81	has_similarity	S_0.0
ID:81	has_uncertainty	U_0.0
ID:82	of_type	TY_ignition delay measurement
ID:82	of_reactor	R_rapid compression machine
ID:82	has_author	Author 11
ID:82	of_year	Y_1960
ID:82	of_target	T_CO2
ID:82	has_similarity	S_0.8
ID:82	has_uncertainty	U_0.8
ID:83	of_type	TY_burner stabilized flame speciation measurement
ID:83	of_reactor	R_flame
ID:83	has_author	Author 38
ID:83	of_year	Y_2030
ID:83	of_target	T_NH3
ID:83	has_similarity	S_0.5
ID:83	has_uncertainty	U_0.5
ID:84	of_type	TY_laminar burning velocity measurement
ID:84	of_reactor	R_flame
ID:84	has_author	Author 17
ID:84	of_year	Y_2007
ID:84	of_target	T_H20
ID:84	has_similarity	S_0.8
ID:84	has_uncertainty	U_0.8
ID:85	of_type	TY_jet stirred reactor measurement
ID:85	of_reactor	R_stirred reactor
ID:85	has_author	Author 35
ID:85	of_year	Y_2000
ID:85	of_target	T_NH3
ID:85	has_similarity	S_0.9
ID:85	has_uncertainty	U_0.9
ID:86	of_type	TY_laminar burning velocity measurement
ID:86	of_reactor	R_flame
ID:86	has_author	Author 84
ID:86	of_year	Y_2016
ID:86	of_target	T_C7H8
ID:86	has_similarity	S_0.1
ID:86	has_uncertainty	U_0.1
ID:87	of_type	TY_outlet concentration measurement
ID:87	of_reactor	R_shock tube
ID:87	has_author	Author 31
ID:87	of_year	Y_1984
ID:87	of_target	T_CH3
ID:87	has_similarity	S_0.7
ID:87	has_uncertainty	U_0.7
ID:88	of_type	TY_laminar burning velocity measurement
ID:88	of_reactor	R_flame
ID:88	has_author	Author 47
ID:88	of_year	Y_2002
ID:88	of_target	T_C6H6
ID:88	has_similarity	S_0.8
ID:88	has_uncertainty	U_0.8
ID:89	of_type	TY_jet stirred reactor measurement
ID:89	of_reactor	R_shock tube
ID:89	has_author	Author 89
ID:89	of_year	Y_2029
ID:89	of_target	T_C5H6
ID:89	has_similarity	S_0.2
ID:89	has_uncertainty	U_0.2
ID:90	of_type	TY_outlet concentration measurement
ID:90	of_reactor	R_stirred reactor
ID:90	has_author	Author 36
ID:90	of_year	Y_1994
ID:90	of_target	T_CH3
ID:90	has_similarity	S_0.8
ID:90	has_uncertainty	U_0.8
ID:91	of_type	TY_jet stirred reactor measurement
ID:91	of_reactor	R_stirred reactor
ID:91	has_author	Author 61
ID:91	of_year	Y_2001
ID:91	of_target	T_H2
ID:91	has_similarity	S_0.4
ID:91	has_uncertainty	U_0.4
ID:92	of_type	TY_burner stabilized flame speciation measurement
ID:92	of_reactor	R_flame
ID:92	has_author	Author 40
ID:92	of_year	Y_1974
ID:92	of_target	T_C5H6
ID:92	has_similarity	S_0.0
ID:92	has_uncertainty	U_0.0
ID:93	of_type	TY_jet stirred reactor measurement
ID:93	of_reactor	R_stirred reactor
ID:93	has_author	Author 19
ID:93	of_year	Y_1969
ID:93	of_target	T_CO2
ID:93	has_similarity	S_0.5
ID:93	has_uncertainty	U_0.5
ID:94	of_type	TY_burner stabilized flame speciation measurement
ID:94	of_reactor	R_flame
ID:94	has_author	Author 83
ID:94	of_year	Y_1967
ID:94	of_target	T_CH4
ID:94	has_similarity	S_0.4
ID:94	has_uncertainty	U_0.4
ID:95	of_type	TY_ignition delay measurement
ID:95	of_reactor	R_rapid compression machine
ID:95	has_author	Author 12
ID:95	of_year	Y_2029
ID:95	of_target	T_C6H6
ID:95	has_similarity	S_0.0
ID:95	has_uncertainty	U_0.0
ID:96	of_type	TY_laminar burning velocity measurement
ID:96	of_reactor	R_flame
ID:96	has_author	Author 81
ID:96	of_year	Y_2005
ID:96	of_target	T_C5H6
ID:96	has_similarity	S_0.4
ID:96	has_uncertainty	U_0.4
ID:97	of_type	TY_jet stirred reactor measurement
ID:97	of_reactor	R_shock tube
ID:97	has_author	Author 25
ID:97	of_year	Y_1951
ID:97	of_target	T_C6H6
ID:97	has_similarity	S_0.8
ID:97	has_uncertainty	U_0.8
ID:98	of_type	TY_ignition delay measurement
ID:98	of_reactor	R_rapid compression machine
ID:98	has_author	Author 78
ID:98	of_year	Y_2000
ID:98	of_target	T_C0
ID:98	has_similarity	S_0.8
ID:98	has_uncertainty	U_0.8
ID:99	of_type	TY_laminar burning velocity measurement
ID:99	of_reactor	R_flame
ID:99	has_author	Author 63
ID:99	of_year	Y_1970
ID:99	of_target	T_CH4
ID:99	has_similarity	S_0.2
ID:99	has_uncertainty	U_0.2
ID:100	of_type	TY_jet stirred reactor measurement
ID:100	of_reactor	R_stirred reactor
ID:100	has_author	Author 38
ID:100	of_year	Y_2023
ID:100	of_target	T_CH3
ID:100	has_similarity	S_0.4
ID:100	has_uncertainty	U_0.4
ID:101	of_type	TY_jet stirred reactor measurement
ID:101	of_reactor	R_stirred reactor
ID:101	has_author	Author 54
ID:101	of_year	Y_2025
ID:101	of_target	T_C5H6
ID:101	has_similarity	S_0.9
ID:101	has_uncertainty	U_0.9
ID:102	of_type	TY_outlet concentration measurement
ID:102	of_reactor	R_shock tube
ID:102	has_author	Author 13
ID:102	of_year	Y_1966
ID:102	of_target	T_CO2
ID:102	has_similarity	S_0.4
ID:102	has_uncertainty	U_0.4
ID:103	of_type	TY_concentration time profile measurement
ID:103	of_reactor	R_flow reactor
ID:103	has_author	Author 36
ID:103	of_year	Y_1991
ID:103	of_target	T_C7H8
ID:103	has_similarity	S_0.5
ID:103	has_uncertainty	U_0.5
ID:104	of_type	TY_burner stabilized flame speciation measurement
ID:104	of_reactor	R_flame
ID:104	has_author	Author 30
ID:104	of_year	Y_1959
ID:104	of_target	T_CH3
ID:104	has_similarity	S_0.0
ID:104	has_uncertainty	U_0.0
ID:105	of_type	TY_jet stirred reactor measurement
ID:105	of_reactor	R_flow reactor
ID:105	has_author	Author 65
ID:105	of_year	Y_1993
ID:105	of_target	T_H2
ID:105	has_similarity	S_0.8
ID:105	has_uncertainty	U_0.8
ID:106	of_type	TY_concentration time profile measurement
ID:106	of_reactor	R_flow reactor
ID:106	has_author	Author 14
ID:106	of_year	Y_2025
ID:106	of_target	T_NH3
ID:106	has_similarity	S_0.1
ID:106	has_uncertainty	U_0.1
ID:107	of_type	TY_concentration time profile measurement
ID:107	of_reactor	R_stirred reactor
ID:107	has_author	Author 72
ID:107	of_year	Y_2014
ID:107	of_target	T_H20
ID:107	has_similarity	S_0.7
ID:107	has_uncertainty	U_0.7
ID:108	of_type	TY_laminar burning velocity measurement
ID:108	of_reactor	R_flame
ID:108	has_author	Author 80
ID:108	of_year	Y_2023
ID:108	of_target	T_CH4
ID:108	has_similarity	S_0.6
ID:108	has_uncertainty	U_0.6
ID:109	of_type	TY_jet stirred reactor measurement
ID:109	of_reactor	R_stirred reactor
ID:109	has_author	Author 84
ID:109	of_year	Y_2020
ID:109	of_target	T_C6H6
ID:109	has_similarity	S_0.5
ID:109	has_uncertainty	U_0.5
ID:110	of_type	TY_burner stabilized flame speciation measurement
ID:110	of_reactor	R_flame
ID:110	has_author	Author 60
ID:110	of_year	Y_2022
ID:110	of_target	T_H2S
ID:110	has_similarity	S_0.5
ID:110	has_uncertainty	U_0.5
ID:111	of_type	TY_burner stabilized flame speciation measurement
ID:111	of_reactor	R_flame
ID:111	has_author	Author 95
ID:111	of_year	Y_1992
ID:111	of_target	T_C7H8
ID:111	has_similarity	S_0.1
ID:111	has_uncertainty	U_0.1
ID:112	of_type	TY_burner stabilized flame speciation measurement
ID:112	of_reactor	R_flame
ID:112	has_author	Author 66
ID:112	of_year	Y_2019
ID:112	of_target	T_C7H8
ID:112	has_similarity	S_0.0
ID:112	has_uncertainty	U_0.0
ID:113	of_type	TY_concentration time profile measurement
ID:113	of_reactor	R_flow reactor
ID:113	has_author	Author 2
ID:113	of_year	Y_2008
ID:113	of_target	T_IDT
ID:113	has_similarity	S_0.6
ID:113	has_uncertainty	U_0.6
ID:114	of_type	TY_outlet concentration measurement
ID:114	of_reactor	R_flow reactor
ID:114	has_author	Author 55
ID:114	of_year	Y_2000
ID:114	of_target	T_C7H8
ID:114	has_similarity	S_0.9
ID:114	has_uncertainty	U_0.9
