27	has_similarity	S_0.1
27	has_uncertainty	U_0.1
28	of_type	concentration time profile measurement
28	of_reactor	flow reactor
28	has_author	Author 42
28	of_year	2011
28	of_target	IDT
28	has_similarity	S_0.1
28	has_uncertainty	U_0.1
29	of_type	laminar burning velocity measurement
29	of_reactor	flame
29	has_author	Author 49
29	of_year	1964
29	of_target	H20
29	has_similarity	S_0.3
29	has_uncertainty	U_0.3
30	of_type	outlet concentration measurement
30	of_reactor	shock tube
30	has_author	Author 48
30	of_year	1980
30	of_target	CH3
30	has_similarity	S_0.3
30	has_uncertainty	U_0.3
31	of_type	outlet concentration measurement
31	of_reactor	stirred reactor
31	has_author	Author 57
31	of_year	1990
31	of_target	C0
31	has_similarity	S_0.4
31	has_uncertainty	U_0.4
32	of_type	concentration time profile measurement
32	of_reactor	shock tube
32	has_author	Author 1
32	of_year	1950
32	of_target	H2
32	has_similarity	S_0.9
32	has_uncertainty	U_0.9
33	of_type	outlet concentration measurement
33	of_reactor	shock tube
33	has_author	Author 86
33	of_year	1990
33	of_target	H2
33	has_similarity	S_0.7
33	has_uncertainty	U_0.7
34	of_type	ignition delay measurement
34	of_reactor	rapid compression machine
34	has_author	Author 37
34	of_year	2016
34	of_target	H2
34	has_similarity	S_0.2
34	has_uncertainty	U_0.2
35	of_type	outlet concentration measurement
35	of_reactor	shock tube
35	has_author	Author 7
35	of_year	2010
35	of_target	IDT
35	has_similarity	S_0.3
35	has_uncertainty	U_0.3
36	of_type	jet stirred reactor measurement
36	of_reactor	flow reactor
36	has_author	Author 84
36	of_year	1956
36	of_target	CH3
36	has_similarity	S_0.3
36	has_uncertainty	U_0.3
37	of_type	ignition delay measurement
37	of_reactor	shock tube
37	has_author	Author 87
37	of_year	1992
37	of_target	C7H8
37	has_similarity	S_0.7
37	has_uncertainty	U_0.7
38	of_type	burner stabilized flame speciation measurement
38	of_reactor	flame
38	has_author	Author 51
38	of_year	1955
38	of_target	C0
38	has_similarity	S_0.4
38	has_uncertainty	U_0.4
39	of_type	outlet concentration measurement
39	of_reactor	stirred reactor
39	has_author	Author 99
39	of_year	1997
39	of_target	C6H6
39	has_similarity	S_0.5
39	has_uncertainty	U_0.5
40	of_type	outlet concentration measurement
40	of_reactor	stirred reactor
40	has_author	Author 18
40	of_year	1976
40	of_target	CH4
40	has_similarity	S_0.4
40	has_uncertainty	U_0.4
41	of_type	jet stirred reactor measurement
41	of_reactor	flow reactor
41	has_author	Author 91
41	of_year	1963
41	of_target	H20
41	has_similarity	S_0.4
41	has_uncertainty	U_0.4
42	of_type	ignition delay measurement
42	of_reactor	rapid compression machine
42	has_author	Author 46
42	of_year	1984
42	of_target	CH4
42	has_similarity	S_0.9
42	has_uncertainty	U_0.9
43	of_type	concentration time profile measurement
43	of_reactor	stirred reactor
43	has_author	Author 3
43	of_year	2009
43	of_target	IDT
43	has_similarity	S_0.1
43	has_uncertainty	U_0.1
44	of_type	laminar burning velocity measurement
44	of_reactor	flame
44	has_author	Author 40
44	of_year	1986
44	of_target	CH3
44	has_similarity	S_1.0
44	has_uncertainty	U_1.0
45	of_type	outlet concentration measurement
45	of_reactor	shock tube
45	has_author	Author 50
45	of_year	2004
45	of_target	C7H8
45	has_similarity	S_0.7
45	has_uncertainty	U_0.7
46	of_type	outlet concentration measurement
46	of_reactor	shock tube
46	has_author	Author 0
46	of_year	1983
46	of_target	CH3
46	has_similarity	S_0.1
46	has_uncertainty	U_0.1
47	of_type	concentration time profile measurement
47	of_reactor	flow reactor
47	has_author	Author 77
47	of_year	1959
47	of_target	C5H6
47	has_similarity	S_0.9
47	has_uncertainty	U_0.9
48	of_type	outlet concentration measurement
48	of_reactor	shock tube
48	has_author	Author 72
48	of_year	1956
48	of_target	NH3
48	has_similarity	S_0.7
48	has_uncertainty	U_0.7
49	of_type	concentration time profile measurement
49	of_reactor	flow reactor
49	has_author	Author 15
49	of_year	2005
49	of_target	C0
49	has_similarity	S_0.9
49	has_uncertainty	U_0.9
50	of_type	outlet concentration measurement
50	of_reactor	shock tube
50	has_author	Author 19
50	of_year	1985
50	of_target	C0
50	has_similarity	S_0.8
50	has_uncertainty	U_0.8
51	of_type	ignition delay measurement
51	of_reactor	rapid compression machine
51	has_author	Author 64
51	of_year	1991
51	of_target	C6H6
51	has_similarity	S_0.6
51	has_uncertainty	U_0.6
52	of_type	ignition delay measurement
52	of_reactor	rapid compression machine
52	has_author	Author 65
52	of_year	1987
52	of_target	CO2
52	has_similarity	S_0.1
52	has_uncertainty	U_0.1
53	of_type	burner stabilized flame speciation measurement
53	of_reactor	flame
53	has_author	Author 91
53	of_year	1965
53	of_target	C7H8
53	has_similarity	S_0.6
53	has_uncertainty	U_0.6
54	of_type	jet stirred reactor measurement
54	of_reactor	flow reactor
54	has_author	Author 41
54	of_year	1970
54	of_target	C6H6
54	has_similarity	S_0.3
54	has_uncertainty	U_0.3
55	of_type	burner stabilized flame speciation measurement
55	of_reactor	flame
55	has_author	Author 68
55	of_year	2030
55	of_target	H2
55	has_similarity	S_0.8
55	has_uncertainty	U_0.8
56	of_type	ignition delay measurement
56	of_reactor	rapid compression machine
56	has_author	Author 64
56	of_year	1995
56	of_target	H2
56	has_similarity	S_0.3
56	has_uncertainty	U_0.3
57	of_type	concentration time profile measurement
57	of_reactor	shock tube
57	has_author	Author 81
57	of_year	1982
57	of_target	NH3
57	has_similarity	S_0.7
57	has_uncertainty	U_0.7
58	of_type	outlet concentration measurement
58	of_reactor	flow reactor
58	has_author	Author 3
58	of_year	2006
58	of_target	NH3
58	has_similarity	S_0.7
58	has_uncertainty	U_0.7
59	of_type	laminar burning velocity measurement
59	of_reactor	flame
59	has_author	Author 81
59	of_year	1989
59	of_target	CH3
59	has_similarity	S_0.2
59	has_uncertainty	U_0.2
60	of_type	jet stirred reactor measurement
60	of_reactor	stirred reactor
60	has_author	Author 9
60	of_year	1998
60	of_target	C0
60	has_similarity	S_0.9
60	has_uncertainty	U_0.9
61	of_type	laminar burning velocity measurement
61	of_reactor	flame
61	has_author	Author 68
61	of_year	2021
61	of_target	H20
61	has_similarity	S_0.2
61	has_uncertainty	U_0.2
62	of_type	burner stabilized flame speciation measurement
62	of_reactor	flame
62	has_author	Author 2
62	of_year	1968
62	of_target	C0
62	has_similarity	S_0.9
62	has_uncertainty	U_0.9
63	of_type	burner stabilized flame speciation measurement
63	of_reactor	flame
63	has_author	Author 1
63	of_year	1956
63	of_target	NH3
63	has_similarity	S_0.5
63	has_uncertainty	U_0.5
64	of_type	laminar burning velocity measurement
64	of_reactor	flame
64	has_author	Author 62
64	of_year	2018
64	of_target	C6H6
64	has_similarity	S_0.6
64	has_uncertainty	U_0.6
65	of_type	outlet concentration measurement
65	of_reactor	shock tube
65	has_author	Author 13
65	of_year	2007
65	of_target	NH3
65	has_similarity	S_0.8
65	has_uncertainty	U_0.8
66	of_type	concentration time profile measurement
66	of_reactor	shock tube
66	has_author	Author 85
66	of_year	1961
66	of_target	C7H8
66	has_similarity	S_0.9
66	has_uncertainty	U_0.9
67	of_type	ignition delay measurement
67	of_reactor	shock tube
67	has_author	Author 49
67	of_year	1963
67	of_target	C7H8
67	has_similarity	S_0.8
67	has_uncertainty	U_0.8
68	of_type	laminar burning velocity measurement
68	of_reactor	flame
68	has_author	Author 80
68	of_year	1966
68	of_target	H20
68	has_similarity	S_0.2
68	has_uncertainty	U_0.2
69	of_type	concentration time profile measurement
69	of_reactor	stirred reactor
69	has_author	Author 17
69	of_year	2017
69	of_target	C5H6
69	has_similarity	S_0.6
69	has_uncertainty	U_0.6
70	of_type	burner stabilized flame speciation measurement
70	of_reactor	flame
70	has_author	Author 80
70	of_year	1962
70	of_target	IDT
70	has_similarity	S_0.3
70	has_uncertainty	U_0.3
71	of_type	concentration time profile measurement
71	of_reactor	stirred reactor
71	has_author	Author 74
71	of_year	1952
71	of_target	H20
71	has_similarity	S_0.4
71	has_uncertainty	U_0.4
72	of_type	jet stirred reactor measurement
72	of_reactor	flow reactor
72	has_author	Author 70
72	of_year	2011
72	of_target	CH3
72	has_similarity	S_0.3
72	has_uncertainty	U_0.3
73	of_type	jet stirred reactor measurement
73	of_reactor	flow reactor
73	has_author	Author 0
73	of_year	1980
73	of_target	NH3
73	has_similarity	S_0.3
73	has_uncertainty	U_0.3
74	of_type	concentration time profile measurement
74	of_reactor	shock tube
74	has_author	Author 25
74	of_year	2000
74	of_target	H2S
74	has_similarity	S_0.2
74	has_uncertainty	U_0.2
75	of_type	burner stabilized flame speciation measurement
75	of_reactor	flame
75	has_author	Author 95
75	of_year	1986
75	of_target	C6H6
75	has_similarity	S_0.1
75	has_uncertainty	U_0.1
76	of_type	burner stabilized flame speciation measurement
76	of_reactor	flame
76	has_author	Author 86
76	of_year	1982
76	of_target	C6H6
76	has_similarity	S_0.4
76	has_uncertainty	U_0.4
77	of_type	concentration time profile measurement
77	of_reactor	flow reactor
77	has_author	Author 87
77	of_year	1997
77	of_target	C6H6
77	has_similarity	S_0.9
77	has_uncertainty	U_0.9
78	of_type	ignition delay measurement
78	of_reactor	rapid compression machine
78	has_author	Author 65
78	of_year	1983
78	of_target	C0
78	has_similarity	S_0.0
78	has_uncertainty	U_0.0
79	of_type	ignition delay measurement
79	of_reactor	shock tube
79	has_author	Author 24
79	of_year	1979
79	of_target	H2
79	has_similarity	S_0.5
79	has_uncertainty	U_0.5
80	of_type	concentration time profile measurement
80	of_reactor	shock tube
80	has_author	Author 36
80	of_year	2019
80	of_target	C6H6
80	has_similarity	S_0.3
80	has_uncertainty	U_0.3
81	of_type	jet stirred reactor measurement
81	of_reactor	stirred reactor
81	has_author	Author 55
81	of_year	1960
81	of_target	IDT
81	has_similarity	S_0.4
81	has_uncertainty	U_0.4
82	of_type	laminar burning velocity measurement
82	of_reactor	flame
82	has_author	Author 11
82	of_year	1965
82	of_target	C7H8
82	has_similarity	S_0.4
82	has_uncertainty	U_0.4
83	of_type	burner stabilized flame speciation measurement
83	of_reactor	flame
83	has_author	Author 65
83	of_year	1989
83	of_target	CH4
83	has_similarity	S_0.5
83	has_uncertainty	U_0.5
84	of_type	burner stabilized flame speciation measurement
84	of_reactor	flame
84	has_author	Author 29
84	of_year	2000
84	of_target	H2S
84	has_similarity	S_0.8
84	has_uncertainty	U_0.8
85	of_type	ignition delay measurement
85	of_reactor	rapid compression machine
85	has_author	Author 5
85	of_year	2001
85	of_target	H2
85	has_similarity	S_0.6
85	has_uncertainty	U_0.6
86	of_type	jet stirred reactor measurement
86	of_reactor	flow reactor
86	has_author	Author 5
86	of_year	2004
86	of_target	IDT
86	has_similarity	S_0.9
86	has_uncertainty	U_0.9
87	of_type	burner stabilized flame speciation measurement
87	of_reactor	flame
87	has_author	Author 59
87	of_year	1959
87	of_target	NH3
87	has_similarity	S_0.2
87	has_uncertainty	U_0.2
88	of_type	jet stirred reactor measurement
88	of_reactor	stirred reactor
88	has_author	Author 80
88	of_year	1960
88	of_target	C6H6
88	has_similarity	S_0.8
88	has_uncertainty	U_0.8
89	of_type	laminar burning velocity measurement
89	of_reactor	flame
89	has_author	Author 7
89	of_year	2002
89	of_target	C5H6
89	has_similarity	S_0.2
89	has_uncertainty	U_0.2
90	of_type	concentration time profile measurement
90	of_reactor	shock tube
90	has_author	Author 37
90	of_year	2019
90	of_target	C6H6
90	has_similarity	S_0.0
90	has_uncertainty	U_0.0
91	of_type	burner stabilized flame speciation measurement
91	of_reactor	flame
91	has_author	Author 40
91	of_year	1989
91	of_target	CO2
91	has_similarity	S_0.5
91	has_uncertainty	U_0.5
92	of_type	burner stabilized flame speciation measurement
92	of_reactor	flame
92	has_author	Author 89
92	of_year	1970
92	of_target	H2
92	has_similarity	S_0.3
92	has_uncertainty	U_0.3
93	of_type	jet stirred reactor measurement
93	of_reactor	shock tube
93	has_author	Author 72
93	of_year	1954
93	of_target	H2S
93	has_similarity	S_0.5
93	has_uncertainty	U_0.5
94	of_type	burner stabilized flame speciation measurement
94	of_reactor	flame
94	has_author	Author 84
94	of_year	1958
94	of_target	C7H8
94	has_similarity	S_0.5
94	has_uncertainty	U_0.5
95	of_type	laminar burning velocity measurement
95	of_reactor	flame
95	has_author	Author 95
95	of_year	1984
95	of_target	NH3
95	has_similarity	S_0.1
95	has_uncertainty	U_0.1
96	of_type	ignition delay measurement
96	of_reactor	rapid compression machine
96	has_author	Author 5
96	of_year	2005
96	of_target	C0
96	has_similarity	S_0.4
96	has_uncertainty	U_0.4
97	of_type	concentration time profile measurement
97	of_reactor	flow reactor
97	has_author	Author 52
97	of_year	2007
97	of_target	H20
97	has_similarity	S_0.2
97	has_uncertainty	U_0.2
98	of_type	jet stirred reactor measurement
98	of_reactor	shock tube
98	has_author	Author 74
98	of_year	1952
98	of_target	C6H6
98	has_similarity	S_0.5
98	has_uncertainty	U_0.5
99	of_type	laminar burning velocity measurement
99	of_reactor	flame
99	has_author	Author 81
99	of_year	1986
99	of_target	CH3
99	has_similarity	S_0.7
99	has_uncertainty	U_0.7
100	of_type	outlet concentration measurement
100	of_reactor	shock tube
100	has_author	Author 48
100	of_year	1976
100	of_target	H20
100	has_similarity	S_0.4
100	has_uncertainty	U_0.4
101	of_type	jet stirred reactor measurement
101	of_reactor	flow reactor
101	has_author	Author 19
101	of_year	1981
101	of_target	CH4
101	has_similarity	S_0.7
101	has_uncertainty	U_0.7
102	of_type	concentration time profile measurement
102	of_reactor	flow reactor
102	has_author	Author 14
102	of_year	1976
102	of_target	CH3
102	has_similarity	S_0.2
102	has_uncertainty	U_0.2
103	of_type	jet stirred reactor measurement
103	of_reactor	shock tube
103	has_author	Author 80
103	of_year	1969
103	of_target	C0
103	has_similarity	S_0.2
103	has_uncertainty	U_0.2
104	of_type	laminar burning velocity measurement
104	of_reactor	flame
104	has_author	Author 86
104	of_year	1987
104	of_target	H2S
104	has_similarity	S_0.8
104	has_uncertainty	U_0.8
105	of_type	burner stabilized flame speciation measurement
105	of_reactor	flame
105	has_author	Author 61
105	of_year	1961
105	of_target	H2
105	has_similarity	S_0.7
105	has_uncertainty	U_0.7
106	of_type	outlet concentration measurement
106	of_reactor	stirred reactor
106	has_author	Author 86
106	of_year	1980
106	of_target	C6H6
106	has_similarity	S_0.9
106	has_uncertainty	U_0.9
107	of_type	concentration time profile measurement
107	of_reactor	flow reactor
107	has_author	Author 55
107	of_year	1970
107	of_target	CH3
107	has_similarity	S_0.9
107	has_uncertainty	U_0.9
108	of_type	ignition delay measurement
108	of_reactor	shock tube
108	has_author	Author 97
108	of_year	1990
108	of_target	H2
108	has_similarity	S_0.5
108	has_uncertainty	U_0.5
109	of_type	outlet concentration measurement
109	of_reactor	stirred reactor
109	has_author	Author 60
109	of_year	2007
109	of_target	IDT
109	has_similarity	S_0.5
109	has_uncertainty	U_0.5
110	of_type	jet stirred reactor measurement
110	of_reactor	flow reactor
110	has_author	Author 41
110	of_year	1978
110	of_target	H2
110	has_similarity	S_0.5
110	has_uncertainty	U_0.5
111	of_type	concentration time profile measurement
111	of_reactor	stirred reactor
111	has_author	Author 24
111	of_year	1971
111	of_target	C6H6
111	has_similarity	S_0.4
111	has_uncertainty	U_0.4
112	of_type	laminar burning velocity measurement
112	of_reactor	flame
112	has_author	Author 46
112	of_year	1986
112	of_target	CH3
112	has_similarity	S_0.2
112	has_uncertainty	U_0.2
113	of_type	outlet concentration measurement
113	of_reactor	stirred reactor
113	has_author	Author 73
113	of_year	1983
113	of_target	H2
113	has_similarity	S_0.2
113	has_uncertainty	U_0.2
114	of_type	outlet concentration measurement
114	of_reactor	shock tube
114	has_author	Author 7
114	of_year	2008
114	of_target	CH4
114	has_similarity	S_0.6
114	has_uncertainty	U_0.6
115	of_type	laminar burning velocity measurement
115	of_reactor	flame
115	has_author	Author 74
115	of_year	1955
115	of_target	CH4
115	has_similarity	S_0.5
115	has_uncertainty	U_0.5
116	of_type	laminar burning velocity measurement
116	of_reactor	flame
116	has_author	Author 73
116	of_year	1983
116	of_target	CH3
116	has_similarity	S_0.9
116	has_uncertainty	U_0.9
117	of_type	laminar burning velocity measurement
117	of_reactor	flame
117	has_author	Author 90
117	of_year	2006
117	of_target	IDT
117	has_similarity	S_0.1
117	has_uncertainty	U_0.1
118	of_type	concentration time profile measurement
118	of_reactor	flow reactor
118	has_author	Author 72
118	of_year	1959
118	of_target	IDT
118	has_similarity	S_0.0
118	has_uncertainty	U_0.0
119	of_type	concentration time profile measurement
119	of_reactor	shock tube
119	has_author	Author 28
119	of_year	2011
119	of_target	CH3
119	has_similarity	S_0.7
119	has_uncertainty	U_0.7
120	of_type	ignition delay measurement
120	of_reactor	shock tube
120	has_author	Author 12
120	of_year	1989
120	of_target	H2
120	has_similarity	S_0.1
120	has_uncertainty	U_0.1
121	of_type	outlet concentration measurement
121	of_reactor	stirred reactor
121	has_author	Author 18
121	of_year	1974
121	of_target	C7H8
121	has_similarity	S_0.6
121	has_uncertainty	U_0.6
122	of_type	outlet concentration measurement
122	of_reactor	shock tube
122	has_author	Author 98
122	of_year	1957
122	of_target	C7H8
122	has_similarity	S_0.6
122	has_uncertainty	U_0.6
123	of_type	burner stabilized flame speciation measurement
123	of_reactor	flame
123	has_author	Author 52
123	of_year	2007
123	of_target	CH3
123	has_similarity	S_0.7
123	has_uncertainty	U_0.7
124	of_type	ignition delay measurement
124	of_reactor	rapid compression machine
124	has_author	Author 95
124	of_year	1990
124	of_target	H20
124	has_similarity	S_0.8
124	has_uncertainty	U_0.8
125	of_type	outlet concentration measurement
125	of_reactor	flow reactor
125	has_author	Author 88
125	of_year	1988
125	of_target	H2S
125	has_similarity	S_0.3
125	has_uncertainty	U_0.3
126	of_type	ignition delay measurement
126	of_reactor	shock tube
126	has_author	Author 26
126	of_year	1996
126	of_target	C7H8
126	has_similarity	S_0.2
126	has_uncertainty	U_0.2
127	of_type	jet stirred reactor measurement
127	of_reactor	stirred reactor
127	has_author	Author 53
127	of_year	1997
127	of_target	C6H6
127	has_similarity	S_0.8
127	has_uncertainty	U_0.8
128	of_type	ignition delay measurement
128	of_reactor	shock tube
128	has_author	Author 13
128	of_year	2005
128	of_target	C7H8
128	has_similarity	S_0.4
128	has_uncertainty	U_0.4
129	of_type	laminar burning velocity measurement
129	of_reactor	flame
129	has_author	Author 0
129	of_year	1981
129	of_target	H20
129	has_similarity	S_0.1
129	has_uncertainty	U_0.1
130	of_type	burner stabilized flame speciation measurement
130	of_reactor	flame
130	has_author	Author 46
130	of_year	1980
130	of_target	CH3
130	has_similarity	S_0.5
130	has_uncertainty	U_0.5
131	of_type	concentration time profile measurement
131	of_reactor	shock tube
131	has_author	Author 19
131	of_year	1990
131	of_target	H2S
131	has_similarity	S_0.4
131	has_uncertainty	U_0.4
132	of_type	ignition delay measurement
132	of_reactor	rapid compression machine
132	has_author	Author 36
132	of_year	2012
132	of_target	H2S
132	has_similarity	S_0.4
132	has_uncertainty	U_0.4
133	of_type	outlet concentration measurement
133	of_reactor	shock tube
133	has_author	Author 35
133	of_year	1960
133	of_target	CH3
133	has_similarity	S_0.0
133	has_uncertainty	U_0.0
134	of_type	ignition delay measurement
134	of_reactor	rapid compression machine
134	has_author	Author 67
134	of_year	1992
134	of_target	CO2
134	has_similarity	S_0.9
134	has_uncertainty	U_0.9
135	of_type	ignition delay measurement
135	of_reactor	shock tube
135	has_author	Author 7
135	of_year	2005
135	of_target	NH3
135	has_similarity	S_0.5
135	has_uncertainty	U_0.5
136	of_type	laminar burning velocity measurement
136	of_reactor	flame
136	has_author	Author 73
136	of_year	1980
136	of_target	H2S
136	has_similarity	S_0.5
136	has_uncertainty	U_0.5
137	of_type	burner stabilized flame speciation measurement
137	of_reactor	flame
137	has_author	Author 0
137	of_year	1986
137	of_target	CH3
137	has_similarity	S_0.9
137	has_uncertainty	U_0.9
138	of_type	ignition delay measurement
138	of_reactor	shock tube
138	has_author	Author 26
138	of_year	1999
138	of_target	C7H8
138	has_similarity	S_0.7
138	has_uncertainty	U_0.7
139	of_type	jet stirred reactor measurement
139	of_reactor	stirred reactor
139	has_author	Author 85
139	of_year	1961
139	of_target	H2S
139	has_similarity	S_0.6
139	has_uncertainty	U_0.6
140	of_type	jet stirred reactor measurement
140	of_reactor	stirred reactor
140	has_author	Author 37
140	of_year	2018
140	of_target	C0
140	has_similarity	S_0.5
140	has_uncertainty	U_0.5
141	of_type	concentration time profile measurement
141	of_reactor	flow reactor
141	has_author	Author 81
141	of_year	1987
141	of_target	CO2
141	has_similarity	S_1.0
141	has_uncertainty	U_1.0
142	of_type	burner stabilized flame speciation measurement
142	of_reactor	flame
142	has_author	Author 7
142	of_year	2002
142	of_target	CO2
142	has_similarity	S_0.7
142	has_uncertainty	U_0.7
143	of_type	concentration time profile measurement
143	of_reactor	flow reactor
143	has_author	Author 45
143	of_year	1991
143	of_target	C5H6
143	has_similarity	S_0.8
143	has_uncertainty	U_0.8
144	of_type	concentration time profile measurement
144	of_reactor	shock tube
144	has_author	Author 27
144	of_year	1984
144	of_target	CO2
144	has_similarity	S_0.2
144	has_uncertainty	U_0.2
145	of_type	ignition delay measurement
145	of_reactor	shock tube
145	has_author	Author 46
145	of_year	1988
145	of_target	IDT
145	has_similarity	S_0.3
145	has_uncertainty	U_0.3
146	of_type	jet stirred reactor measurement
146	of_reactor	stirred reactor
146	has_author	Author 73
146	of_year	1988
146	of_target	H2
146	has_similarity	S_0.4
146	has_uncertainty	U_0.4
147	of_type	concentration time profile measurement
147	of_reactor	flow reactor
147	has_author	Author 53
147	of_year	2000
147	of_target	NH3
147	has_similarity	S_0.5
147	has_uncertainty	U_0.5
148	of_type	laminar burning velocity measurement
148	of_reactor	flame
148	has_author	Author 75
148	of_year	1997
148	of_target	C6H6
148	has_similarity	S_0.3
148	has_uncertainty	U_0.3
149	of_type	outlet concentration measurement
149	of_reactor	stirred reactor
149	has_author	Author 8
149	of_year	2014
149	of_target	H2S
149	has_similarity	S_0.2
149	has_uncertainty	U_0.2
150	of_type	laminar burning velocity measurement
150	of_reactor	flame
150	has_author	Author 98
150	of_year	1952
150	of_target	C0
150	has_similarity	S_0.6
150	has_uncertainty	U_0.6
151	of_type	ignition delay measurement
151	of_reactor	rapid compression machine
151	has_author	Author 12
151	of_year	1990
151	of_target	C0
151	has_similarity	S_0.3
151	has_uncertainty	U_0.3
152	of_type	jet stirred reactor measurement
152	of_reactor	shock tube
152	has_author	Author 44
152	of_year	1950
152	of_target	CH4
152	has_similarity	S_0.7
152	has_uncertainty	U_0.7
153	of_type	burner stabilized flame speciation measurement
153	of_reactor	flame
153	has_author	Author 63
153	of_year	1966
153	of_target	CH4
153	has_similarity	S_0.1
153	has_uncertainty	U_0.1
154	of_type	concentration time profile measurement
154	of_reactor	shock tube
154	has_author	Author 9
154	of_year	1991
154	of_target	C5H6
154	has_similarity	S_0.8
