85	of_type	outlet concentration measurement
85	of_reactor	flow reactor
85	has_author	Author 94
85	of_year	1974
85	of_target	NH3
85	has_similarity	S_0.8
85	has_uncertainty	U_0.8
86	of_type	concentration time profile measurement
86	of_reactor	stirred reactor
86	has_author	Author 61
86	of_year	1968
86	of_target	C0
86	has_similarity	S_0.2
86	has_uncertainty	U_0.2
87	of_type	outlet concentration measurement
87	of_reactor	flow reactor
87	has_author	Author 8
87	of_year	1966
87	of_target	C7H8
87	has_similarity	S_0.9
87	has_uncertainty	U_0.9
88	of_type	laminar burning velocity measurement
88	of_reactor	flame
88	has_author	Author 84
88	of_year	2009
88	of_target	C6H6
88	has_similarity	S_0.6
88	has_uncertainty	U_0.6
89	of_type	outlet concentration measurement
89	of_reactor	stirred reactor
89	has_author	Author 87
89	of_year	1983
89	of_target	H2S
89	has_similarity	S_1.0
89	has_uncertainty	U_1.0
90	of_type	concentration time profile measurement
90	of_reactor	flow reactor
90	has_author	Author 36
90	of_year	2030
90	of_target	H2S
90	has_similarity	S_0.5
90	has_uncertainty	U_0.5
91	of_type	laminar burning velocity measurement
91	of_reactor	flame
91	has_author	Author 84
91	of_year	2004
91	of_target	CH3
91	has_similarity	S_0.3
91	has_uncertainty	U_0.3
92	of_type	ignition delay measurement
92	of_reactor	shock tube
92	has_author	Author 28
92	of_year	2009
92	of_target	CH4
92	has_similarity	S_0.6
92	has_uncertainty	U_0.6
93	of_type	jet stirred reactor measurement
93	of_reactor	shock tube
93	has_author	Author 95
93	of_year	1961
93	of_target	CH4
93	has_similarity	S_0.8
93	has_uncertainty	U_0.8
94	of_type	outlet concentration measurement
94	of_reactor	shock tube
94	has_author	Author 75
94	of_year	1965
94	of_target	CO2
94	has_similarity	S_0.8
94	has_uncertainty	U_0.8
95	of_type	laminar burning velocity measurement
95	of_reactor	flame
95	has_author	Author 37
95	of_year	2015
95	of_target	NH3
95	has_similarity	S_1.0
95	has_uncertainty	U_1.0
96	of_type	burner stabilized flame speciation measurement
96	of_reactor	flame
96	has_author	Author 5
96	of_year	2010
96	of_target	H20
96	has_similarity	S_1.0
96	has_uncertainty	U_1.0
97	of_type	ignition delay measurement
97	of_reactor	rapid compression machine
97	has_author	Author 26
97	of_year	1990
97	of_target	NH3
97	has_similarity	S_0.3
97	has_uncertainty	U_0.3
98	of_type	ignition delay measurement
98	of_reactor	rapid compression machine
98	has_author	Author 26
98	of_year	1999
98	of_target	H2S
98	has_similarity	S_0.6
98	has_uncertainty	U_0.6
99	of_type	concentration time profile measurement
99	of_reactor	stirred reactor
99	has_author	Author 95
99	of_year	1964
99	of_target	IDT
99	has_similarity	S_0.6
99	has_uncertainty	U_0.6
100	of_type	ignition delay measurement
100	of_reactor	shock tube
100	has_author	Author 29
100	of_year	2016
100	of_target	H20
100	has_similarity	S_0.5
100	has_uncertainty	U_0.5
101	of_type	laminar burning velocity measurement
101	of_reactor	flame
101	has_author	Author 68
101	of_year	1974
101	of_target	C5H6
101	has_similarity	S_0.2
101	has_uncertainty	U_0.2
102	of_type	ignition delay measurement
102	of_reactor	rapid compression machine
102	has_author	Author 71
102	of_year	1957
102	of_target	H2
102	has_similarity	S_0.0
102	has_uncertainty	U_0.0
103	of_type	jet stirred reactor measurement
103	of_reactor	flow reactor
103	has_author	Author 86
103	of_year	2023
103	of_target	CO2
103	has_similarity	S_0.8
103	has_uncertainty	U_0.8
104	of_type	burner stabilized flame speciation measurement
104	of_reactor	flame
104	has_author	Author 99
104	of_year	1970
104	of_target	C5H6
104	has_similarity	S_0.1
104	has_uncertainty	U_0.1
105	of_type	burner stabilized flame speciation measurement
105	of_reactor	flame
105	has_author	Author 42
105	of_year	1970
105	of_target	H20
105	has_similarity	S_0.8
105	has_uncertainty	U_0.8
106	of_type	jet stirred reactor measurement
106	of_reactor	stirred reactor
106	has_author	Author 10
106	of_year	2018
106	of_target	IDT
106	has_similarity	S_1.0
106	has_uncertainty	U_1.0
107	of_type	concentration time profile measurement
107	of_reactor	shock tube
107	has_author	Author 99
107	of_year	1965
107	of_target	H2S
107	has_similarity	S_0.6
107	has_uncertainty	U_0.6
108	of_type	ignition delay measurement
108	of_reactor	rapid compression machine
108	has_author	Author 36
108	of_year	2030
108	of_target	CH3
108	has_similarity	S_0.1
108	has_uncertainty	U_0.1
109	of_type	ignition delay measurement
109	of_reactor	shock tube
109	has_author	Author 16
109	of_year	2005
109	of_target	NH3
109	has_similarity	S_0.3
109	has_uncertainty	U_0.3
110	of_type	jet stirred reactor measurement
110	of_reactor	shock tube
110	has_author	Author 37
110	of_year	2018
110	of_target	CH4
110	has_similarity	S_0.2
110	has_uncertainty	U_0.2
111	of_type	outlet concentration measurement
111	of_reactor	shock tube
111	has_author	Author 12
111	of_year	1993
111	of_target	NH3
111	has_similarity	S_0.6
111	has_uncertainty	U_0.6
112	of_type	laminar burning velocity measurement
112	of_reactor	flame
112	has_author	Author 62
112	of_year	1996
112	of_target	H2
112	has_similarity	S_0.4
112	has_uncertainty	U_0.4
113	of_type	burner stabilized flame speciation measurement
113	of_reactor	flame
113	has_author	Author 99
113	of_year	1970
113	of_target	IDT
113	has_similarity	S_0.5
113	has_uncertainty	U_0.5
114	of_type	burner stabilized flame speciation measurement
114	of_reactor	flame
114	has_author	Author 45
114	of_year	1984
114	of_target	C7H8
114	has_similarity	S_0.2
114	has_uncertainty	U_0.2
115	of_type	laminar burning velocity measurement
115	of_reactor	flame
115	has_author	Author 13
115	of_year	1986
115	of_target	CO2
115	has_similarity	S_0.4
115	has_uncertainty	U_0.4
116	of_type	jet stirred reactor measurement
116	of_reactor	flow reactor
116	has_author	Author 32
116	of_year	2011
116	of_target	CO2
116	has_similarity	S_0.9
116	has_uncertainty	U_0.9
117	of_type	laminar burning velocity measurement
117	of_reactor	flame
117	has_author	Author 41
117	of_year	2022
117	of_target	CO2
117	has_similarity	S_0.5
117	has_uncertainty	U_0.5
118	of_type	laminar burning velocity measurement
118	of_reactor	flame
118	has_author	Author 89
118	of_year	1983
118	of_target	C6H6
118	has_similarity	S_0.4
118	has_uncertainty	U_0.4
119	of_type	burner stabilized flame speciation measurement
119	of_reactor	flame
119	has_author	Author 41
119	of_year	2024
119	of_target	C7H8
119	has_similarity	S_0.7
119	has_uncertainty	U_0.7
120	of_type	outlet concentration measurement
120	of_reactor	shock tube
120	has_author	Author 84
120	of_year	2006
120	of_target	IDT
120	has_similarity	S_0.8
120	has_uncertainty	U_0.8
121	of_type	burner stabilized flame speciation measurement
121	of_reactor	flame
121	has_author	Author 69
121	of_year	1982
121	of_target	C7H8
121	has_similarity	S_0.1
121	has_uncertainty	U_0.1
122	of_type	burner stabilized flame speciation measurement
122	of_reactor	flame
122	has_author	Author 88
122	of_year	1960
122	of_target	C5H6
122	has_similarity	S_0.0
122	has_uncertainty	U_0.0
123	of_type	ignition delay measurement
123	of_reactor	shock tube
123	has_author	Author 76
123	of_year	2014
123	of_target	C6H6
123	has_similarity	S_0.7
123	has_uncertainty	U_0.7
124	of_type	ignition delay measurement
124	of_reactor	rapid compression machine
124	has_author	Author 60
124	of_year	1969
124	of_target	CO2
124	has_similarity	S_0.5
124	has_uncertainty	U_0.5
125	of_type	laminar burning velocity measurement
125	of_reactor	flame
125	has_author	Author 9
125	of_year	2017
125	of_target	CO2
125	has_similarity	S_0.1
125	has_uncertainty	U_0.1
126	of_type	laminar burning velocity measurement
126	of_reactor	flame
126	has_author	Author 71
126	of_year	1955
126	of_target	IDT
126	has_similarity	S_0.3
126	has_uncertainty	U_0.3
127	of_type	outlet concentration measurement
127	of_reactor	flow reactor
127	has_author	Author 59
127	of_year	1974
127	of_target	H2
127	has_similarity	S_0.1
127	has_uncertainty	U_0.1
128	of_type	ignition delay measurement
128	of_reactor	shock tube
128	has_author	Author 21
128	of_year	1956
128	of_target	C7H8
128	has_similarity	S_0.6
128	has_uncertainty	U_0.6
129	of_type	ignition delay measurement
129	of_reactor	shock tube
129	has_author	Author 45
129	of_year	1981
129	of_target	H2
129	has_similarity	S_0.6
129	has_uncertainty	U_0.6
130	of_type	ignition delay measurement
130	of_reactor	rapid compression machine
130	has_author	Author 41
130	of_year	2026
130	of_target	C6H6
130	has_similarity	S_0.2
130	has_uncertainty	U_0.2
131	of_type	laminar burning velocity measurement
131	of_reactor	flame
131	has_author	Author 76
131	of_year	2018
131	of_target	C5H6
131	has_similarity	S_0.8
131	has_uncertainty	U_0.8
132	of_type	outlet concentration measurement
132	of_reactor	shock tube
132	has_author	Author 79
132	of_year	1970
132	of_target	CO2
132	has_similarity	S_0.4
132	has_uncertainty	U_0.4
133	of_type	laminar burning velocity measurement
133	of_reactor	flame
133	has_author	Author 33
133	of_year	1952
133	of_target	IDT
133	has_similarity	S_0.9
133	has_uncertainty	U_0.9
134	of_type	ignition delay measurement
134	of_reactor	rapid compression machine
134	has_author	Author 44
134	of_year	1989
134	of_target	CO2
134	has_similarity	S_0.7
134	has_uncertainty	U_0.7
135	of_type	laminar burning velocity measurement
135	of_reactor	flame
135	has_author	Author 66
135	of_year	2020
135	of_target	H2S
135	has_similarity	S_0.7
135	has_uncertainty	U_0.7
136	of_type	ignition delay measurement
136	of_reactor	rapid compression machine
136	has_author	Author 53
136	of_year	1972
136	of_target	IDT
136	has_similarity	S_0.6
136	has_uncertainty	U_0.6
137	of_type	outlet concentration measurement
137	of_reactor	shock tube
137	has_author	Author 73
137	of_year	1973
137	of_target	IDT
137	has_similarity	S_0.6
137	has_uncertainty	U_0.6
138	of_type	jet stirred reactor measurement
138	of_reactor	stirred reactor
138	has_author	Author 95
138	of_year	1964
138	of_target	CH4
138	has_similarity	S_0.6
138	has_uncertainty	U_0.6
139	of_type	outlet concentration measurement
139	of_reactor	shock tube
139	has_author	Author 22
139	of_year	2028
139	of_target	CH4
139	has_similarity	S_0.8
139	has_uncertainty	U_0.8
140	of_type	ignition delay measurement
140	of_reactor	rapid compression machine
140	has_author	Author 57
140	of_year	1992
140	of_target	NH3
140	has_similarity	S_0.3
140	has_uncertainty	U_0.3
141	of_type	ignition delay measurement
141	of_reactor	rapid compression machine
141	has_author	Author 91
141	of_year	2024
141	of_target	C5H6
141	has_similarity	S_0.2
141	has_uncertainty	U_0.2
142	of_type	laminar burning velocity measurement
142	of_reactor	flame
142	has_author	Author 73
142	of_year	1978
142	of_target	CO2
142	has_similarity	S_0.8
142	has_uncertainty	U_0.8
143	of_type	burner stabilized flame speciation measurement
143	of_reactor	flame
143	has_author	Author 14
143	of_year	2021
143	of_target	NH3
143	has_similarity	S_0.9
143	has_uncertainty	U_0.9
144	of_type	laminar burning velocity measurement
144	of_reactor	flame
144	has_author	Author 95
144	of_year	1969
144	of_target	H20
144	has_similarity	S_0.2
144	has_uncertainty	U_0.2
145	of_type	jet stirred reactor measurement
145	of_reactor	stirred reactor
145	has_author	Author 36
145	of_year	2025
145	of_target	C6H6
145	has_similarity	S_0.5
145	has_uncertainty	U_0.5
146	of_type	jet stirred reactor measurement
146	of_reactor	stirred reactor
146	has_author	Author 47
146	of_year	1974
146	of_target	NH3
146	has_similarity	S_0.7
146	has_uncertainty	U_0.7
147	of_type	concentration time profile measurement
147	of_reactor	shock tube
147	has_author	Author 53
147	of_year	1977
147	of_target	H2
147	has_similarity	S_0.2
147	has_uncertainty	U_0.2
148	of_type	laminar burning velocity measurement
148	of_reactor	flame
148	has_author	Author 55
148	of_year	1950
148	of_target	CO2
148	has_similarity	S_0.0
148	has_uncertainty	U_0.0
149	of_type	ignition delay measurement
149	of_reactor	shock tube
149	has_author	Author 73
149	of_year	1976
149	of_target	CO2
149	has_similarity	S_0.0
149	has_uncertainty	U_0.0
150	of_type	ignition delay measurement
150	of_reactor	shock tube
150	has_author	Author 90
150	of_year	2019
150	of_target	H2S
150	has_similarity	S_0.5
150	has_uncertainty	U_0.5
151	of_type	jet stirred reactor measurement
151	of_reactor	shock tube
151	has_author	Author 38
151	of_year	2015
151	of_target	CO2
151	has_similarity	S_0.5
151	has_uncertainty	U_0.5
152	of_type	ignition delay measurement
152	of_reactor	rapid compression machine
152	has_author	Author 13
152	of_year	1987
152	of_target	CO2
152	has_similarity	S_0.1
152	has_uncertainty	U_0.1
153	of_type	ignition delay measurement
153	of_reactor	rapid compression machine
153	has_author	Author 81
153	of_year	2015
153	of_target	H2
153	has_similarity	S_0.7
153	has_uncertainty	U_0.7
154	of_type	outlet concentration measurement
154	of_reactor	stirred reactor
154	has_author	Author 10
154	of_year	2017
154	of_target	CH4
154	has_similarity	S_0.8
